Date,Australia,Brazil,Canada,Germany,France,Hongkong,Japan,Malaysia,US,India,Close
2019-02-25,2.084,8.99,1.89,0.12,0.526,1.76,-0.03,4.03,2.67,7.58,9134.580078
2019-02-26,2.089,9.01,1.86,0.11,0.524,1.76,-0.02,4.03,2.64,7.59,9089.040039
2019-02-27,2.07,8.97,1.91,0.12,0.556,1.75,-0.018,4.03,2.69,7.67,9005.769531
2019-02-28,2.099,9.02,1.94,0.16,0.577,1.79,-0.019,4.04,2.73,7.59,9031.929688
2019-03-01,2.149,9.09,1.94,0.19,0.58,1.83,-0.004,4.04,2.76,7.56,9167.650391
2019-03-06,2.092,9.12,1.82,0.15,0.513,1.8,0.001,4.02,2.69,7.57,9700.490234
2019-03-07,2.082,9.07,1.76,0.12,0.425,1.77,-0.004,4.01,2.64,7.58,9678.110352
2019-03-08,2.028,9.02,1.76,0.05,0.413,1.75,-0.028,4.0,2.62,7.53,9363.719727
2019-03-11,2.029,8.9,1.75,0.06,0.473,1.77,-0.03,4.0,2.64,7.51,9704.330078
2019-03-12,2.031,8.82,1.73,0.09,0.477,1.77,-0.025,4.01,2.61,7.51,9841.240234
2019-03-13,1.961,8.75,1.76,0.07,0.467,1.76,-0.04,3.99,2.61,7.55,9592.05957
2019-03-14,1.971,8.85,1.76,0.07,0.472,1.77,-0.033,3.98,2.63,7.55,9417.929688
2019-03-15,1.977,8.83,1.71,0.08,0.463,1.75,-0.028,3.98,2.59,7.5,9550.540039
2019-03-18,1.981,8.79,1.71,0.08,0.454,1.7,-0.028,3.97,2.6,7.48,9843.429688
2019-03-19,1.931,8.79,1.72,0.08,0.472,1.72,-0.037,3.97,2.61,7.54,9839.740234
2019-03-20,1.936,8.72,1.67,0.1,0.457,1.72,-0.027,3.97,2.54,7.52,9800.599609
2019-03-22,1.832,9.14,1.6,0.0,0.346,1.66,-0.061,3.9,2.44,7.5,9879.219727
2019-03-25,1.778,9.02,1.55,0.0,0.358,1.55,-0.076,3.88,2.43,7.47,9701.700195
2019-03-26,1.823,9.06,1.57,-0.02,0.356,1.5,-0.056,3.87,2.41,7.34,9513.0
2019-03-27,1.774,9.36,1.54,-0.06,0.296,1.47,-0.056,3.88,2.39,7.33,9609.44043
2019-03-28,1.724,8.92,1.55,-0.07,0.313,1.44,-0.086,3.82,2.39,7.32,9546.509766
2019-03-29,1.773,8.99,1.62,-0.06,0.32,1.47,-0.082,3.82,2.41,7.35,9906.860352
2019-04-02,1.808,8.91,1.66,-0.04,0.355,1.58,-0.053,3.84,2.48,7.27,10260.360352
2019-04-03,1.837,9.01,1.7,-0.01,0.391,1.6,-0.053,3.84,2.52,7.27,10340.509766
2019-04-04,1.891,8.93,1.69,0.0,0.37,1.57,-0.041,3.83,2.51,7.35,10415.799805
2019-04-08,1.871,8.98,1.73,0.0,0.358,1.57,-0.047,3.84,2.52,7.4,10351.870117
2019-04-09,1.897,8.99,1.72,0.01,0.345,1.61,-0.046,3.85,2.51,7.37,10436.620117
2019-04-10,1.87,8.92,1.68,-0.01,0.317,1.65,-0.057,3.85,2.48,7.37,10435.080078
2019-04-11,1.856,8.93,1.72,-0.03,0.336,1.62,-0.062,3.85,2.51,7.37,10158.400391
2019-04-12,1.882,8.98,1.78,0.02,0.399,1.63,-0.051,3.85,2.56,7.41,10132.339844
2019-04-15,1.95,8.91,1.75,0.06,0.419,1.68,-0.031,3.85,2.55,7.39,10053.759766
2019-04-16,1.93,8.98,1.78,0.07,0.416,1.68,-0.021,3.88,2.6,7.39,10287.639648
2019-04-18,1.949,8.96,1.77,0.04,0.367,1.68,-0.026,3.99,2.57,7.42,10287.669922
2019-04-23,1.894,8.88,1.75,0.05,0.396,1.73,-0.03,3.95,2.57,7.47,10124.660156
2019-04-24,1.786,9.05,1.67,0.02,0.349,1.71,-0.037,3.91,2.53,7.42,10236.269531
2019-04-26,1.777,8.97,1.69,-0.02,0.353,1.69,-0.045,3.87,2.51,7.41,9780.820313
2019-05-07,1.782,8.88,1.68,-0.01,0.327,1.61,-0.049,3.88,2.45,7.38,9089.459961
2019-05-08,1.733,8.83,1.7,-0.04,0.327,1.61,-0.049,3.85,2.49,7.38,9002.530273
2019-05-09,1.709,8.81,1.68,-0.06,0.346,1.6,-0.044,3.85,2.45,7.4,8877.30957
2019-05-10,1.729,8.79,1.73,-0.04,0.343,1.63,-0.044,3.87,2.47,7.41,9235.389648
2019-05-13,1.725,8.9,1.66,-0.05,0.328,1.63,-0.043,3.88,2.4,7.39,9103.360352
2019-05-14,1.7,8.81,1.69,-0.06,0.328,1.59,-0.048,3.91,2.42,7.38,9038.360352
2019-05-15,1.695,8.9,1.66,-0.1,0.307,1.6,-0.048,3.91,2.37,7.38,9259.030273
2019-05-16,1.641,8.99,1.68,-0.12,0.295,1.53,-0.058,3.89,2.4,7.38,9293.320313
2019-05-17,1.641,9.1,1.69,-0.11,0.287,1.53,-0.053,3.88,2.39,7.36,9000.19043
2019-05-21,1.636,8.81,1.75,-0.09,0.328,1.57,-0.042,3.88,2.43,7.3,9087.519531
